Vendor,Vendor Name,Psoft Part Number,MOVE Part Number,Qty OnHand,Status,Type,Stock Type,Weight,Weight UOM,Master Pack Qty,Std Pack Qty 
0000003520,"MEAN WELL USA, INC.",000000000003907610,LDD-300L,1,A,EE,STND,0.01,LB,2500,1
0000004426,ABB POWER ELECTRONICS INC.,000000000005002172,UDT020A0X3-SRZ,200,A,DB,STND,0.01,LB,200,1
0000004426,ABB POWER ELECTRONICS INC.,000000000005002039,PVX012A0X3-SRZ,800,A,DA,STND,0.01,LB,200,1
0000004426,ABB POWER ELECTRONICS INC.,000000000005002036,PVX006A0X3-SRZ,16903,A,AC,MGD,0.01,LB,200,1
0000004426,ABB POWER ELECTRONICS INC.,000000000005002033,PVX003A0X3-SRZ,3600,A,AB,STND,0.01,LB,200,1
0000004426,ABB POWER ELECTRONICS INC.,000000000005002028,PDT012A0X3-SRZ,1694,A,AB,MGD,0.01,LB,200,200
0000004426,ABB POWER ELECTRONICS INC.,000000000005002025,PDT006A0X3-SRZ,1065,A,BB,STND,0.01,LB,200,1
0000004426,ABB POWER ELECTRONICS INC.,000000000005002022,PDT003A0X3-SRZ,698,A,DC,MGD,0.01,LB,200,1
0000005675,EATON BUSSMANN ELECTRICAL,000000000000557846,BUSFNM2,16,A,EE,CST2,0.01,LB,0,10
0000005675,EATON BUSSMANN ELECTRICAL,000000000000014410,BUSLPCC20,193,A,EE,CST2,0.01,LB,10,10
0000000101,PHOENIX CONTACT INC,000000000003790818,1705331,8000,A,DE,CUST,0.0106,LB, ,50
0000000013,EATON BUSSMANN,000000000003485938,BK/GLR-3,34,A,EB,STD1,0.011,LB,0,100
0000000101,PHOENIX CONTACT INC,000000000005383921,1412081,10,A,IN,STND,0.011,LB,0,10
0000000101,PHOENIX CONTACT INC,000000000005240134,1824129,800,A,DN,CUST,0.011,LB,0,200
0000000101,PHOENIX CONTACT INC,000000000004092501,3248030,2670,A,DB,STND,0.011,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000004090991,1745027,45,A,EE,CST2,0.011,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000004089595,1406410,20,A,EN,STND,0.011,LB,0,20
0000000101,PHOENIX CONTACT INC,000000000003877950,5448242,30948,A,DN,CUST,0.011,LB, ,100
0000000101,PHOENIX CONTACT INC,000000000003809809,3212963,2,A,EB,STND,0.011,LB,0,10
0000000101,PHOENIX CONTACT INC,000000000003807059,1808569,40,A,DN,STND,0.011,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000003670869,3212332,140,A,EN,CST2,0.011,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000003670807,3209235,5,A,EB,STND,0.011,LB,0,10
0000000101,PHOENIX CONTACT INC,000000000003670784,3208197,2494,A,DA,MGD,0.011,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000003669845,1787412,100,A,ID,CST2,0.011,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000003669812,1787072,500,A,DD,STND,0.011,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000003669795,1786905,4301,A,EE,CST2,0.011,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000003138599,1552214,300,A,DN,CUST,0.011,LB,0,60
0000000101,PHOENIX CONTACT INC,000000000003138519,1439890,248,A,DN,CUST,0.011,LB,0,1
0000000101,PHOENIX CONTACT INC,000000000003138354,1432431,7,A,DN,CUST,0.011,LB,0,1
0000000101,PHOENIX CONTACT INC,000000000002968370,1767694,1678,A,DN,CST2,0.011,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000002967590,3034426,3,A,EC,STND,0.011,LB,0,10
0000000101,PHOENIX CONTACT INC,000000000002967570,3032350,10,A,EB,STND,0.011,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000002647676,1605760,20,A,EN,STND,0.011,LB,0,1
0000000101,PHOENIX CONTACT INC,000000000001489293,1989036,100,A,ED,CUST,0.011,LB,0,100
0000000101,PHOENIX CONTACT INC,000000000001488547,1524788,105,A,ED,CUST,0.011,LB,0,1
0000000101,PHOENIX CONTACT INC,000000000001170711,3047167,398,A,AA,STND,0.011,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000001169965,1984691,96,A,EB,STND,0.011,LB,0,100
0000000101,PHOENIX CONTACT INC,000000000001094665,3205187,91,A,EC,CUST,0.011,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000001094629,3036961,46,A,EB,STND,0.011,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000001075752,3022276,8233,A,AA,MGD,0.011,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000958429,1762114,600,A,EE,CST1,0.011,LB, ,50
0000000101,PHOENIX CONTACT INC,000000000000797495,1907526,20,A,IE,CST2,0.011,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000779423,3031076,329,A,NB,STD1,0.011,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000779414,3030349,59,A,AA,STND,0.011,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000183561,PHX1877504,125,A,EN,STND,0.011,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000181082,PHX1730502,402,A,DD,CUST,0.011,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000180854,PHX1705582,150,A,IN,CST2,0.011,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000053085,PHX3022218,75,A,AA,MGD,0.011,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052691,PHX2771023,27,A,BB,STND,0.011,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052686,PHX2770859,34,A,NB,STND,0.011,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052452,PHX1881383,1593,A,AA,STND,0.011,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052371,PHX1857922,40,A,EB,STND,0.011,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052329,PHX1850864,13,A,DD,CUST,0.011,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052298,PHX1844906,100,A,EN,CUST,0.011,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052234,PHX1840418,106,A,EB,STND,0.011,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052125,PHX1829387,1024,A,AB,STND,0.011,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052075,PHX1827732,208,A,AA,STND,0.011,LB,50,250
0000000101,PHOENIX CONTACT INC,000000000000052058,PHX1827169,2181,A,AB,STND,0.011,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052046,PHX1827017,425,A,AB,STND,0.011,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051960,PHX1803934,3,A,EC,STND,0.011,LB,10,10
0000000101,PHOENIX CONTACT INC,000000000000051744,PHX1785968,286,A,BB,STND,0.011,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051632,PHX1776566,184,A,BB,STND,0.011,LB,50,100
0000000101,PHOENIX CONTACT INC,000000000000051392,PHX1762075,40,A,EC,STND,0.011,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051298,PHX1757349,530,A,AA,STND,0.011,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051297,PHX1757336,38,A,ED,CUST,0.011,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051246,PHX1755833,1028,A,AA,STND,0.011,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051245,PHX1755820,633,A,AB,STND,0.011,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051180,PHX1754452,260,A,BC,STND,0.011,LB,50,250
0000000101,PHOENIX CONTACT INC,000000000000051067,PHX1731721,35,A,DB,STND,0.011,LB,50,100
0000000101,PHOENIX CONTACT INC,000000000000051028,PHX1728349,100,A,EC,CUST,0.011,LB,50,100
0000000101,PHOENIX CONTACT INC,000000000000050888,PHX1705469,3166,A,AA,STND,0.011,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000050783,PHX1413036,40,A,DB,STND,0.011,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000050331,PHX0710183,19,A,EB,STND,0.011,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000050301,PHX0707264,278,A,EB,STND,0.011,LB,50,50
0000005675,EATON BUSSMANN ELECTRICAL,000000000000014037,BUSFNM10,9,A,EE,STND,0.011,LB,10,10
0000000101,PHOENIX CONTACT INC,000000000004089597,1406412,60,A,IN,STND,0.012,LB,0,60
0000000101,PHOENIX CONTACT INC,000000000004089593,1406397,60,A,IN,STND,0.012,LB,0,60
0000000101,PHOENIX CONTACT INC,000000000004089592,1406396,60,A,IN,STND,0.012,LB,0,60
0000000101,PHOENIX CONTACT INC,000000000003888828,5441977,340,A,BN,STND,0.012,LB, ,100
0000000101,PHOENIX CONTACT INC,000000000003806964,1792096,54,A,EC,CUST,0.012,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000003670778,3208139,22,A,EC,STND,0.012,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000003670157,1841608,25,A,IN,CST2,0.012,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000003669868,1790137,2941,A,DC,CUST,0.012,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000003140025,3211647,90,A,EA,STND,0.012,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000003138595,1551422,118,A,DD,CUST,0.012,LB,0,60
0000000101,PHOENIX CONTACT INC,000000000002648467,1762208,169,A,EB,STND,0.012,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000002648441,1752311,35,A,EN,STND,0.012,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000002648416,1751529,230,A,EN,CST2,0.012,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000002143213,1991118,189,A,EB,STND,0.012,LB,0,100
0000000101,PHOENIX CONTACT INC,000000000001489274,1988833,84,A,EC,STND,0.012,LB,0,100
0000000101,PHOENIX CONTACT INC,000000000001488554,1526169,117,A,BC,STND,0.012,LB,0,10
0000000101,PHOENIX CONTACT INC,000000000001488548,1524789,18,A,DD,CUST,0.012,LB,0,1
0000000101,PHOENIX CONTACT INC,000000000001074423,1911978,30,A,EB,STND,0.012,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000001074413,1911868,15,A,EN,STD2,0.012,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000001047169,1985276,40,A,EB,STND,0.012,LB,0,100
0000000101,PHOENIX CONTACT INC,000000000001037236,3036660,55,A,BA,STND,0.012,LB, ,50
0000000101,PHOENIX CONTACT INC,000000000000801095,2967989,5,A,DB,STND,0.012,LB,0,10
0000000101,PHOENIX CONTACT INC,000000000000797497,1907542,1,A,EC,CST2,0.012,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000686874,PHX3030789,35,A,EA,STND,0.012,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000686539,PHX1902123,44,A,EC,CST2,0.012,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000686482,PHX1898871,39,A,EN,STND,0.012,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000183771,PHX1894846,100,A,EN,STND,0.012,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000183622,PHX1883051,29,A,ED,STD1,0.012,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000182684,PHX1833043,200,A,DD,CUST,0.012,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000180152,PHX1402788,30,A,IN,CST2,0.012,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000179326,PHX0800734,60,A,EN,CST2,0.012,LB,0,10
0000000101,PHOENIX CONTACT INC,000000000000052966,PHX2970442,447,A,AA,STND,0.012,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052453,PHX1881396,16,A,EB,STND,0.012,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052261,PHX1843091,50,A,EC,CUST,0.012,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052172,PHX1834372,35,A,BC,STND,0.012,LB,10,10
0000000101,PHOENIX CONTACT INC,000000000000052076,PHX1827745,1016,A,AA,STND,0.012,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051944,PHX1803620,205,A,AA,STND,0.012,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051753,PHX1786187,258,A,BA,STND,0.012,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051720,PHX1780507,205,A,EC,CUST,0.012,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051713,PHX1779990,39,A,EC,STD1,0.012,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051708,PHX1779848,45,A,DD,STND,0.012,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051657,PHX1777141,14,A,ED,CUST,0.012,LB,50,100
0000000101,PHOENIX CONTACT INC,000000000000051633,PHX1776579,96,A,EN,CUST,0.012,LB,50,100
0000000101,PHOENIX CONTACT INC,000000000000051378,PHX1759509,4,A,ED,CUST,0.012,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051319,PHX1757569,227,A,CC,CUST,0.012,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051269,PHX1757022,6575,A,AA,STND,0.012,LB,50,100
0000000101,PHOENIX CONTACT INC,000000000000051145,PHX1751167,40,A,EN,CUST,0.012,LB,50,100
0000000101,PHOENIX CONTACT INC,000000000000051106,PHX1736771,40,A,NN,STND,0.012,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051105,PHX1736768,44,A,EN,STND,0.012,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051012,PHX1727094,485,A,BB,STND,0.012,LB,50,100
0000000101,PHOENIX CONTACT INC,000000000000050972,PHX1721045,40,A,EC,STND,0.012,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000050930,PHX1714955,1000,A,AA,STND,0.012,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000050332,PHX0710196,57,A,DB,STND,0.012,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000050284,PHX0706032,524,A,DN,CUST,0.012,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000050253,PHX0421016,2,A,EN,CUST,0.012,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000033958,PHX1754465,13882,A,AA,STND,0.012,LB,50,100
0000000101,PHOENIX CONTACT INC,000000000006043925,1078962,50,A,IN,MGD,0.013,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000006043924,1078960,50,A,IN,MGD,0.013,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000005433891,1412262,200,A,EN,CST2,0.013,LB,0,100
0000000101,PHOENIX CONTACT INC,000000000005383919,1412079,10,A,EN,STND,0.013,LB,0,10
0000000101,PHOENIX CONTACT INC,000000000005240507,5441566,45,A,NN,CUST,0.013,LB,0,100
0000000101,PHOENIX CONTACT INC,000000000004090386,1456019,8,A,ED,CST2,0.013,LB,0,1
0000000101,PHOENIX CONTACT INC,000000000004045432,1817796,47,A,DE,CUST,0.013,LB, ,50
0000000101,PHOENIX CONTACT INC,000000000003904173,5447926,70,A,DN,CUST,0.013,LB,0,100
0000000101,PHOENIX CONTACT INC,000000000003805660,1439939,349,A,EN,CST1,0.013,LB,0,60
0000000101,PHOENIX CONTACT INC,000000000003168085,1859807,383,A,BN,STND,0.013,LB, ,50
0000000101,PHOENIX CONTACT INC,000000000003138445,1436709,106,A,DD,CUST,0.013,LB,0,10
0000000101,PHOENIX CONTACT INC,000000000002967190,1748053,40,A,DE,STND,0.013,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000002647173,1551493,60,A,IC,STND,0.013,LB,0,60
0000000101,PHOENIX CONTACT INC,000000000002143731,3047183,1,A,EB,STND,0.013,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000001169967,1984714,3,A,EC,CST2,0.013,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000001169216,1952348,21,A,EC,CST2,0.013,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000001168792,1524776,255,A,DN,CUST,0.013,LB,0,20
0000000101,PHOENIX CONTACT INC,000000000001075845,3040012,10,A,EB,STD2,0.013,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000001075844,3039007,2,A,EB,STD3,0.013,LB,0,10
0000000101,PHOENIX CONTACT INC,000000000001047170,1985289,40,A,EN,STND,0.013,LB,0,80
0000000101,PHOENIX CONTACT INC,000000000001047114,1935200,4900,A,BA,STND,0.013,LB,0,100
0000000101,PHOENIX CONTACT INC,000000000001047100,1934890,188,A,EB,STND,0.013,LB,0,100
0000000101,PHOENIX CONTACT INC,000000000000779477,3037122,5400,A,DB,STND,0.013,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000779409,3030297,84,A,EA,MGD,0.013,LB,0,10
0000000101,PHOENIX CONTACT INC,000000000000686877,PHX3031212,4010,A,BA,MGD,0.013,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000183388,PHX1863204,1034,A,DN,STND,0.013,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000052906,PHX2961105,85,A,AA,STND,0.013,LB,1,10
0000000101,PHOENIX CONTACT INC,000000000000052235,PHX1840421,1122,A,AA,STND,0.013,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052138,PHX1830457,50,A,EN,CST2,0.013,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052077,PHX1827758,11,A,EB,STND,0.013,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052047,PHX1827020,44,A,EC,CUST,0.013,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052021,PHX1825514,72,A,BB,STND,0.013,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052017,PHX1825132,50,A,EN,STND,0.013,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051945,PHX1803633,3222,A,AA,STND,0.013,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051658,PHX1777154,281,A,BC,STND,0.013,LB,50,100
0000000101,PHOENIX CONTACT INC,000000000000051634,PHX1776582,734,A,BC,STND,0.013,LB,50,100
0000000101,PHOENIX CONTACT INC,000000000000051494,PHX1768778,23,A,DD,STND,0.013,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051483,PHX1767452,354,A,DN,CUST,0.013,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051470,PHX1767012,890,A,AB,STND,0.013,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051449,PHX1766424,30,A,EN,STND,0.013,LB,50,100
0000000101,PHOENIX CONTACT INC,000000000000051050,PHX1729160,2201,A,AA,STND,0.013,LB,50,100
0000000101,PHOENIX CONTACT INC,000000000000050942,PHX1715747,1685,A,AB,STND,0.013,LB,50,250
0000000101,PHOENIX CONTACT INC,000000000000050924,PHX1713736,734,A,BC,STND,0.013,LB,50,100
0000000101,PHOENIX CONTACT INC,000000000000050913,PHX1711738,6079,A,AB,STND,0.013,LB,50,100
0000000101,PHOENIX CONTACT INC,000000000000050908,PHX1711039,3164,A,BB,STND,0.013,LB,50,100
0000000101,PHOENIX CONTACT INC,000000000000050433,PHX0921037,490,A,EA,MGD,0.013,LB,50,1
0000000101,PHOENIX CONTACT INC,000000000000050181,PHX0201139,116,A,BA,STND,0.013,LB,10,10
0000000101,PHOENIX CONTACT INC,000000000003293987,0804073:0001,7,A,DB,STND,0.0135,LB, ,10
0000000013,EATON BUSSMANN,000000000001604222,DR127-150-R,39900,A,DB,STND,0.014,LB,0,1
0000000013,EATON BUSSMANN,000000000001604005,CTX210611-R,469,A,BC,STND,0.014,LB,0,70
0000000101,PHOENIX CONTACT INC,000000000004092539,5441265,50,A,DE,STND,0.014,LB,0,100
0000000101,PHOENIX CONTACT INC,000000000004092503,3248032,200,A,DC,STND,0.014,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000003904065,5446846,30,A,IN,CST2,0.014,LB,0,100
0000000101,PHOENIX CONTACT INC,000000000003480275,5434984,99,A,IN,CST2,0.014,LB,0,100
0000000101,PHOENIX CONTACT INC,000000000003139965,3209510,432,A,BA,STND,0.014,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000003139116,1785184,200,A,DN,CUST,0.014,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000002966537,1552243,150,A,EC,CUST,0.014,LB,0,60
0000000101,PHOENIX CONTACT INC,000000000002648429,1752191,48,A,EN,STND,0.014,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000001047148,1985069,30,A,EC,CUST,0.014,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000686878,PHX3031225,3898,A,DB,STND,0.014,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000686615,PHX1921641,200,A,DE,STND,0.014,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000186223,PHX2838995,170,A,EB,STND,0.014,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000183704,PHX1888700,200,A,EC,CUST,0.014,LB,0,250
0000000101,PHOENIX CONTACT INC,000000000000183389,PHX1863217,91,A,EC,CUST,0.014,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000183245,PHX1858086,25,A,EN,CST2,0.014,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000182893,PHX1843402,5,A,DN,CUST,0.014,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000182609,PHX1830279,512,A,DN,CUST,0.014,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000180925,PHX1712737,1100,A,DN,CUST,0.014,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000090234,PHX0803595,2,A,ED,CST2,0.014,LB,10,10
0000000101,PHOENIX CONTACT INC,000000000000052964,PHX2970031,1784,A,AA,STND,0.014,LB,10,10
0000000101,PHOENIX CONTACT INC,000000000000052961,PHX2970002,965,A,BB,STND,0.014,LB,10,10
0000000101,PHOENIX CONTACT INC,000000000000052891,PHX2959340,2100,A,BB,STND,0.014,LB,10,10
0000000101,PHOENIX CONTACT INC,000000000000052743,PHX2802316,3,A,DB,MGD,0.014,LB,10,10
0000000101,PHOENIX CONTACT INC,000000000000052603,PHX2702115,200,A,EE,CUST,0.014,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052454,PHX1881406,809,A,AB,STND,0.014,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052372,PHX1857948,410,A,DB,STND,0.014,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000052320,PHX1849998,46,A,EC,CUST,0.014,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052236,PHX1840434,106,A,BB,STND,0.014,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000052020,PHX1825323,66,A,EE,CUST,0.014,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051991,PHX1805314,201,A,DC,STND,0.014,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051974,PHX1804807,841,A,AB,STND,0.014,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051965,PHX1804690,1974,A,AC,STND,0.014,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051852,PHX1792252,1882,A,AA,STND,0.014,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051779,PHX1786844,167,A,EB,STND,0.014,LB,50,100
0000000101,PHOENIX CONTACT INC,000000000000051685,PHX1777992,937,A,AA,STND,0.014,LB,50,100
0000000101,PHOENIX CONTACT INC,000000000000051321,PHX1757585,8,A,DN,CUST,0.014,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051248,PHX1755859,44,A,EC,STND,0.014,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051227,PHX1755626,23,A,EN,STND,0.014,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000050932,PHX1714971,2082,A,AA,STND,0.014,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000050229,PHX0310020,2,A,EC,STD2,0.014,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000005118795,1708764,45,A,EE,CUST,0.0141,LB, ,50
0000000013,EATON BUSSMANN,000000000003167966,EM291902,80,A,EE,STND,0.015,LB,0,100
0000000101,PHOENIX CONTACT INC,000000000004092533,5441184,59,A,DN,STND,0.015,LB,0,100
0000000101,PHOENIX CONTACT INC,000000000003904335,5449584,450,A,FN,STD1,0.015,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000003904242,5448637,50,A,ED,STND,0.015,LB,0,100
0000000101,PHOENIX CONTACT INC,000000000003670947,3214314,56,A,BA,STND,0.015,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000003480276,5434997,9,A,DE,CUST,0.015,LB,0,100
0000000101,PHOENIX CONTACT INC,000000000002967317,1898826,350,A,DN,CUST,0.015,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000002143193,1990892,66,A,DN,CST2,0.015,LB,0,100
0000000101,PHOENIX CONTACT INC,000000000001487817,3047196,227,A,EA,STND,0.015,LB, ,50
0000000101,PHOENIX CONTACT INC,000000000001169708,1961177,1700,A,DE,CST2,0.015,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000001164963,1994827,164,A,EE,CUST,0.015,LB, ,50
0000000101,PHOENIX CONTACT INC,000000000001075753,3024481,1027,A,DB,STND,0.015,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000001074291,1878037,758,A,BC,STND,0.015,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000187406,PHX3005947,320,A,BA,STND,0.015,LB,0,10
0000000101,PHOENIX CONTACT INC,000000000000183749,PHX1893313,17,A,DN,STND,0.015,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000183573,PHX1878040,822,A,DN,STND,0.015,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000183443,PHX1869253,80,A,ED,STND,0.015,LB,0,100
0000000101,PHOENIX CONTACT INC,000000000000183270,PHX1858772,139,A,EC,CUST,0.015,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000183110,PHX1853010,15,A,DE,CUST,0.015,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000182937,PHX1847181,9,A,DB,STND,0.015,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000182656,PHX1832536,12,A,DD,STND,0.015,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000181544,PHX1767449,368,A,DN,CUST,0.015,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000181189,PHX1740411,300,A,DN,CUST,0.015,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000181083,PHX1730515,500,A,EN,CUST,0.015,LB,0,50
0000000101,PHOENIX CONTACT INC,000000000000052907,PHX2961121,120,A,EA,MGD,0.015,LB,1,10
0000000101,PHOENIX CONTACT INC,000000000000052892,PHX2959353,2788,A,BB,STND,0.015,LB,10,10
0000000101,PHOENIX CONTACT INC,000000000000052455,PHX1881419,40,A,DC,STND,0.015,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052324,PHX1850699,50,A,DD,STND,0.015,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052316,PHX1848122,100,A,EN,CUST,0.015,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052262,PHX1843101,291,A,EC,CST2,0.015,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052060,PHX1827185,323,A,AB,STND,0.015,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000052048,PHX1827033,61,A,AB,STND,0.015,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051947,PHX1803646,483,A,AB,STND,0.015,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051889,PHX1792760,2652,A,AA,STND,0.015,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051872,PHX1792537,5295,A,AB,STND,0.015,LB,50,50
0000000101,PHOENIX CONTACT INC,000000000000051836,PHX1792029,352,A,BB,STND,0.015,LB,50,50
